Price,adj close,close,high,low,open,volume
Ticker,es=f,es=f,es=f,es=f,es=f,es=f
Datetime,,,,,,
2025-11-24 18:20:00-05:00,6723.5,6723.5,6724.25,6723.5,6723.75,60
2025-11-24 18:21:00-05:00,6724.75,6724.75,6725.0,6723.5,6723.5,135
2025-11-24 18:22:00-05:00,6724.0,6724.0,6725.25,6724.0,6724.75,96
2025-11-24 18:23:00-05:00,6723.5,6723.5,6724.0,6723.5,6723.75,71
2025-11-24 18:24:00-05:00,6723.5,6723.5,6723.75,6723.25,6723.5,46
2025-11-24 18:25:00-05:00,6723.5,6723.5,6724.0,6723.25,6723.5,167
2025-11-24 18:26:00-05:00,6723.5,6723.5,6724.0,6723.25,6723.5,83
2025-11-24 18:27:00-05:00,6723.75,6723.75,6724.25,6723.25,6723.75,104
2025-11-24 18:28:00-05:00,6724.0,6724.0,6724.0,6723.5,6724.0,71
2025-11-24 18:29:00-05:00,6723.5,6723.5,6724.0,6723.0,6724.0,54
2025-11-24 18:30:00-05:00,6723.75,6723.75,6724.0,6723.0,6723.25,123
2025-11-24 18:31:00-05:00,6722.5,6722.5,6723.75,6722.5,6723.75,135
2025-11-24 18:32:00-05:00,6722.75,6722.75,6723.5,6722.25,6722.75,109
2025-11-24 18:33:00-05:00,6723.25,6723.25,6723.25,6722.25,6722.75,81
2025-11-24 18:34:00-05:00,6723.25,6723.25,6723.75,6723.25,6723.25,118
2025-11-24 18:35:00-05:00,6723.5,6723.5,6724.0,6723.5,6723.5,58
2025-11-24 18:36:00-05:00,6723.0,6723.0,6723.75,6723.0,6723.5,76
2025-11-24 18:37:00-05:00,6724.0,6724.0,6724.0,6722.75,6723.0,118
2025-11-24 18:38:00-05:00,6724.0,6724.0,6724.25,6724.0,6724.0,104
2025-11-24 18:39:00-05:00,6724.5,6724.5,6724.5,6723.75,6724.0,116
2025-11-24 18:40:00-05:00,6725.5,6725.5,6726.5,6724.5,6724.5,166
2025-11-24 18:41:00-05:00,6725.75,6725.75,6726.25,6725.25,6725.25,136
2025-11-24 18:42:00-05:00,6725.0,6725.0,6726.0,6725.0,6725.75,112
2025-11-24 18:43:00-05:00,6725.25,6725.25,6725.25,6724.25,6725.0,65
2025-11-24 18:44:00-05:00,6725.0,6725.0,6725.25,6724.75,6725.0,39
2025-11-24 18:45:00-05:00,6725.0,6725.0,6725.0,6724.5,6725.0,74
2025-11-24 18:46:00-05:00,6726.25,6726.25,6726.5,6724.75,6725.25,195
2025-11-24 18:47:00-05:00,6727.0,6727.0,6727.75,6726.0,6726.5,238
2025-11-24 18:48:00-05:00,6725.5,6725.5,6727.25,6725.5,6726.75,144
2025-11-24 18:49:00-05:00,6725.25,6725.25,6725.75,6724.75,6725.75,102
2025-11-24 18:50:00-05:00,6725.75,6725.75,6726.0,6725.0,6725.5,96
2025-11-24 18:51:00-05:00,6726.5,6726.5,6727.0,6726.0,6726.0,131
2025-11-24 18:52:00-05:00,6725.75,6725.75,6726.25,6725.25,6726.25,119
2025-11-24 18:53:00-05:00,6725.0,6725.0,6726.0,6724.75,6726.0,104
2025-11-24 18:54:00-05:00,6725.0,6725.0,6725.25,6724.75,6725.0,129
2025-11-24 18:55:00-05:00,6724.75,6724.75,6725.75,6724.5,6725.0,122
2025-11-24 18:56:00-05:00,6724.75,6724.75,6725.25,6724.5,6724.75,74
2025-11-24 18:57:00-05:00,6723.75,6723.75,6725.25,6723.5,6725.0,144
2025-11-24 18:58:00-05:00,6723.0,6723.0,6723.5,6722.5,6723.5,138
2025-11-24 18:59:00-05:00,6722.25,6722.25,6723.0,6722.0,6723.0,109
2025-11-24 19:00:00-05:00,6720.75,6720.75,6722.0,6720.75,6722.0,448
2025-11-24 19:01:00-05:00,6719.5,6719.5,6720.75,6719.5,6720.75,251
2025-11-24 19:02:00-05:00,6718.25,6718.25,6719.75,6717.75,6719.5,411
2025-11-24 19:03:00-05:00,6717.25,6717.25,6718.25,6717.0,6718.0,148
2025-11-24 19:04:00-05:00,6718.25,6718.25,6718.75,6717.5,6717.75,209
2025-11-24 19:05:00-05:00,6719.25,6719.25,6719.5,6718.0,6718.25,131
2025-11-24 19:06:00-05:00,6719.0,6719.0,6720.0,6718.75,6719.25,190
2025-11-24 19:07:00-05:00,6718.5,6718.5,6719.5,6718.0,6719.25,176
2025-11-24 19:08:00-05:00,6718.5,6718.5,6719.0,6718.25,6718.5,116
2025-11-24 19:09:00-05:00,6718.0,6718.0,6718.75,6717.75,6718.5,160
2025-11-24 19:10:00-05:00,6718.75,6718.75,6718.75,6717.75,6718.25,299
2025-11-24 19:11:00-05:00,6719.25,6719.25,6719.25,6718.25,6718.5,171
2025-11-24 19:12:00-05:00,6720.0,6720.0,6720.75,6719.0,6719.25,194
2025-11-24 19:13:00-05:00,6719.0,6719.0,6720.25,6718.75,6720.0,157
2025-11-24 19:14:00-05:00,6719.25,6719.25,6719.25,6718.5,6718.75,161
2025-11-24 19:15:00-05:00,6719.0,6719.0,6719.5,6718.5,6719.0,212
2025-11-24 19:16:00-05:00,6719.0,6719.0,6719.75,6718.0,6719.0,362
2025-11-24 19:17:00-05:00,6719.0,6719.0,6720.0,6718.5,6719.0,114
2025-11-24 19:18:00-05:00,6718.5,6718.5,6719.0,6718.0,6719.0,109
2025-11-24 19:19:00-05:00,6719.5,6719.5,6719.5,6718.25,6718.5,109
2025-11-24 19:20:00-05:00,6720.0,6720.0,6720.25,6719.25,6719.25,143
2025-11-24 19:21:00-05:00,6719.0,6719.0,6719.75,6718.75,6719.75,60
2025-11-24 19:22:00-05:00,6718.5,6718.5,6719.25,6718.5,6718.75,133
2025-11-24 19:23:00-05:00,6718.75,6718.75,6718.75,6718.25,6718.5,84
2025-11-24 19:24:00-05:00,6719.25,6719.25,6719.5,6718.75,6718.75,118
2025-11-24 19:25:00-05:00,6718.75,6718.75,6719.25,6718.0,6719.25,85
2025-11-24 19:26:00-05:00,6717.25,6717.25,6718.75,6717.25,6718.75,223
2025-11-24 19:27:00-05:00,6717.0,6717.0,6718.0,6717.0,6717.25,215
2025-11-24 19:28:00-05:00,6717.0,6717.0,6717.25,6715.75,6717.0,404
2025-11-24 19:29:00-05:00,6717.0,6717.0,6717.0,6716.25,6717.0,96
2025-11-24 19:30:00-05:00,6717.5,6717.5,6718.25,6717.0,6717.25,210
2025-11-24 19:31:00-05:00,6717.25,6717.25,6718.0,6717.25,6717.5,36
2025-11-24 19:36:00-05:00,6721.0,6721.0,6721.25,6720.5,6720.5,773
2025-11-24 19:37:00-05:00,6720.5,6720.5,6721.5,6720.0,6721.0,107
2025-11-24 19:38:00-05:00,6720.5,6720.5,6720.75,6720.25,6720.5,96
2025-11-24 19:39:00-05:00,6719.75,6719.75,6720.5,6718.25,6720.5,272
2025-11-24 19:40:00-05:00,6718.5,6718.5,6719.75,6718.25,6719.75,199
2025-11-24 19:41:00-05:00,6718.75,6718.75,6719.25,6718.5,6718.75,115
2025-11-24 19:42:00-05:00,6718.5,6718.5,6719.5,6718.5,6719.0,100
2025-11-24 19:43:00-05:00,6717.5,6717.5,6718.5,6717.25,6718.5,108
2025-11-24 19:44:00-05:00,6718.25,6718.25,6718.5,6717.25,6717.25,74
2025-11-24 19:45:00-05:00,6719.25,6719.25,6719.5,6718.25,6718.25,91
2025-11-24 19:46:00-05:00,6719.0,6719.0,6719.5,6718.75,6719.25,77
2025-11-24 19:47:00-05:00,6719.0,6719.0,6719.75,6719.0,6719.25,77
2025-11-24 19:48:00-05:00,6718.5,6718.5,6719.0,6717.75,6719.0,71
2025-11-24 19:49:00-05:00,6719.0,6719.0,6719.25,6718.25,6718.75,82
2025-11-24 19:50:00-05:00,6719.25,6719.25,6719.25,6718.25,6718.75,61
2025-11-24 19:51:00-05:00,6720.25,6720.25,6720.5,6718.75,6719.25,139
2025-11-24 19:52:00-05:00,6720.25,6720.25,6720.75,6719.75,6720.25,67
2025-11-24 19:53:00-05:00,6720.75,6720.75,6720.75,6720.25,6720.5,51
2025-11-24 19:54:00-05:00,6720.75,6720.75,6721.25,6720.5,6720.5,73
2025-11-24 19:55:00-05:00,6722.25,6722.25,6722.75,6720.75,6720.75,197
2025-11-24 19:56:00-05:00,6722.75,6722.75,6723.5,6722.0,6722.0,188
2025-11-24 19:57:00-05:00,6723.5,6723.5,6724.0,6722.75,6722.75,140
2025-11-24 19:58:00-05:00,6723.25,6723.25,6724.0,6723.25,6723.5,115
2025-11-24 19:59:00-05:00,6723.25,6723.25,6723.25,6722.25,6723.0,127
2025-11-24 20:00:00-05:00,6722.5,6722.5,6723.25,6721.5,6723.0,149
2025-11-24 20:01:00-05:00,6723.25,6723.25,6723.5,6721.75,6722.5,158
2025-11-24 20:02:00-05:00,6723.25,6723.25,6724.0,6722.75,6723.5,110
2025-11-24 20:03:00-05:00,6723.0,6723.0,6723.75,6722.5,6723.5,56
2025-11-24 20:04:00-05:00,6722.25,6722.25,6723.75,6722.25,6722.75,91
2025-11-24 20:05:00-05:00,6721.75,6721.75,6723.75,6721.75,6722.5,140
2025-11-24 20:06:00-05:00,6721.75,6721.75,6722.25,6721.0,6721.75,127
2025-11-24 20:07:00-05:00,6721.5,6721.5,6722.75,6721.25,6721.5,121
2025-11-24 20:08:00-05:00,6721.75,6721.75,6721.75,6720.5,6721.25,195
2025-11-24 20:09:00-05:00,6720.5,6720.5,6722.25,6720.5,6721.5,91
2025-11-24 20:10:00-05:00,6720.5,6720.5,6721.25,6720.5,6720.5,71
2025-11-24 20:11:00-05:00,6721.25,6721.25,6722.0,6720.75,6720.75,79
2025-11-24 20:12:00-05:00,6721.5,6721.5,6721.75,6721.0,6721.0,53
2025-11-24 20:13:00-05:00,6721.0,6721.0,6721.5,6720.5,6721.25,67
2025-11-24 20:14:00-05:00,6720.5,6720.5,6721.5,6720.25,6721.0,53
2025-11-24 20:15:00-05:00,6720.25,6720.25,6721.25,6720.0,6720.25,87
2025-11-24 20:16:00-05:00,6721.0,6721.0,6721.25,6720.0,6720.0,75
2025-11-24 20:17:00-05:00,6719.5,6719.5,6721.0,6719.0,6720.75,146
2025-11-24 20:18:00-05:00,6718.75,6718.75,6719.75,6718.0,6719.75,103
2025-11-24 20:19:00-05:00,6720.0,6720.0,6720.0,6718.75,6718.75,71
2025-11-24 20:20:00-05:00,6720.5,6720.5,6721.0,6719.75,6719.75,60
2025-11-24 20:21:00-05:00,6720.75,6720.75,6720.75,6719.5,6720.5,164
2025-11-24 20:22:00-05:00,6721.0,6721.0,6722.0,6720.5,6720.75,115
2025-11-24 20:23:00-05:00,6721.0,6721.0,6721.75,6720.75,6721.0,37
2025-11-24 20:24:00-05:00,6720.5,6720.5,6721.25,6720.25,6720.75,77
2025-11-24 20:25:00-05:00,6721.5,6721.5,6722.0,6720.5,6720.5,139
2025-11-24 20:26:00-05:00,6720.5,6720.5,6721.5,6720.25,6721.5,89
2025-11-24 20:27:00-05:00,6720.0,6720.0,6721.5,6719.5,6720.75,77
2025-11-24 20:28:00-05:00,6719.75,6719.75,6720.0,6719.5,6719.75,69
2025-11-24 20:29:00-05:00,6719.75,6719.75,6720.0,6719.25,6719.75,59
2025-11-24 20:30:00-05:00,6719.5,6719.5,6720.0,6719.25,6719.75,80
2025-11-24 20:31:00-05:00,6719.0,6719.0,6719.5,6718.75,6719.5,84
2025-11-24 20:32:00-05:00,6718.75,6718.75,6718.75,6717.75,6718.75,166
2025-11-24 20:33:00-05:00,6720.0,6720.0,6720.25,6719.0,6719.0,96
2025-11-24 20:34:00-05:00,6718.5,6718.5,6720.0,6718.5,6720.0,79
2025-11-24 20:35:00-05:00,6718.5,6718.5,6719.25,6718.25,6718.75,80
2025-11-24 20:36:00-05:00,6717.75,6717.75,6719.0,6717.75,6718.5,90
2025-11-24 20:37:00-05:00,6717.5,6717.5,6718.25,6717.25,6718.0,79
2025-11-24 20:38:00-05:00,6717.0,6717.0,6717.5,6716.75,6717.5,145
2025-11-24 20:39:00-05:00,6716.25,6716.25,6717.25,6716.25,6716.75,146
2025-11-24 20:40:00-05:00,6716.5,6716.5,6716.75,6715.75,6716.25,271
2025-11-24 20:41:00-05:00,6716.5,6716.5,6717.25,6716.25,6716.75,110
2025-11-24 20:42:00-05:00,6716.75,6716.75,6716.75,6716.0,6716.5,94
2025-11-24 20:43:00-05:00,6716.5,6716.5,6717.0,6716.0,6716.75,69
2025-11-24 20:44:00-05:00,6716.5,6716.5,6717.0,6716.25,6716.5,152
2025-11-24 20:45:00-05:00,6716.25,6716.25,6716.75,6716.25,6716.25,108
2025-11-24 20:46:00-05:00,6715.75,6715.75,6716.5,6715.5,6716.5,123
2025-11-24 20:47:00-05:00,6715.0,6715.0,6716.0,6714.75,6715.75,257
2025-11-24 20:48:00-05:00,6715.0,6715.0,6715.75,6715.0,6715.25,167
2025-11-24 20:49:00-05:00,6715.5,6715.5,6715.5,6714.75,6714.75,202
2025-11-24 20:50:00-05:00,6715.5,6715.5,6715.75,6715.0,6715.5,96
2025-11-24 20:51:00-05:00,6715.5,6715.5,6715.75,6714.75,6715.5,134
2025-11-24 20:52:00-05:00,6715.75,6715.75,6715.75,6715.25,6715.5,61
2025-11-24 20:53:00-05:00,6716.25,6716.25,6716.25,6715.5,6715.5,112
2025-11-24 20:54:00-05:00,6715.25,6715.25,6716.0,6715.25,6716.0,70
2025-11-24 20:55:00-05:00,6715.25,6715.25,6715.5,6715.0,6715.25,51
2025-11-24 20:56:00-05:00,6715.75,6715.75,6716.0,6715.0,6715.25,104
2025-11-24 20:57:00-05:00,6715.25,6715.25,6715.75,6715.25,6715.75,59
2025-11-24 20:58:00-05:00,6715.0,6715.0,6715.25,6714.75,6715.0,55
2025-11-24 20:59:00-05:00,6715.25,6715.25,6715.25,6714.5,6714.75,113
2025-11-24 21:00:00-05:00,6715.25,6715.25,6715.75,6715.0,6715.25,82
2025-11-24 21:01:00-05:00,6716.75,6716.75,6716.75,6715.0,6715.0,140
2025-11-24 21:02:00-05:00,6717.75,6717.75,6718.0,6716.75,6716.75,290
2025-11-24 21:03:00-05:00,6718.0,6718.0,6718.25,6717.5,6717.75,131
2025-11-24 21:04:00-05:00,6718.5,6718.5,6719.25,6718.0,6718.0,187
2025-11-24 21:05:00-05:00,6716.75,6716.75,6718.75,6716.75,6718.75,165
2025-11-24 21:06:00-05:00,6716.25,6716.25,6717.0,6716.25,6716.75,108
2025-11-24 21:07:00-05:00,6716.0,6716.0,6716.75,6715.5,6716.0,110
2025-11-24 21:08:00-05:00,6715.75,6715.75,6716.5,6715.75,6716.25,90
2025-11-24 21:09:00-05:00,6716.75,6716.75,6716.75,6715.75,6716.0,97
2025-11-24 21:10:00-05:00,6718.25,6718.25,6718.5,6716.75,6716.75,151
2025-11-24 21:11:00-05:00,6717.75,6717.75,6718.5,6717.5,6718.5,80
2025-11-24 21:12:00-05:00,6717.5,6717.5,6718.0,6717.25,6717.5,49
2025-11-24 21:13:00-05:00,6718.25,6718.25,6718.25,6717.0,6717.25,81
2025-11-24 21:14:00-05:00,6718.0,6718.0,6718.5,6718.0,6718.0,109
2025-11-24 21:15:00-05:00,6719.5,6719.5,6720.0,6718.0,6718.0,194
2025-11-24 21:16:00-05:00,6721.25,6721.25,6721.5,6719.75,6719.75,210
2025-11-24 21:17:00-05:00,6721.5,6721.5,6721.75,6720.75,6721.5,126
2025-11-24 21:18:00-05:00,6720.75,6720.75,6721.25,6720.25,6721.25,160
2025-11-24 21:19:00-05:00,6720.0,6720.0,6720.75,6719.75,6720.75,42
2025-11-24 21:20:00-05:00,6720.0,6720.0,6720.75,6719.75,6720.25,78
2025-11-24 21:21:00-05:00,6720.0,6720.0,6720.5,6719.25,6720.25,48
2025-11-24 21:22:00-05:00,6720.25,6720.25,6720.75,6720.0,6720.25,49
2025-11-24 21:23:00-05:00,6720.5,6720.5,6720.5,6720.0,6720.25,17
2025-11-24 21:24:00-05:00,6719.75,6719.75,6720.25,6719.25,6720.25,35
2025-11-24 21:25:00-05:00,6718.25,6718.25,6719.5,6718.25,6719.5,113
2025-11-24 21:26:00-05:00,6716.75,6716.75,6718.25,6716.5,6718.25,133
2025-11-24 21:27:00-05:00,6717.5,6717.5,6717.75,6716.5,6717.0,144
2025-11-24 21:28:00-05:00,6718.0,6718.0,6718.25,6717.5,6717.5,31
2025-11-24 21:29:00-05:00,6717.5,6717.5,6718.0,6717.25,6718.0,36
2025-11-24 21:30:00-05:00,6716.75,6716.75,6717.75,6716.75,6717.25,83
2025-11-24 21:31:00-05:00,6716.75,6716.75,6717.0,6716.5,6716.75,52
2025-11-24 21:32:00-05:00,6716.75,6716.75,6717.0,6716.75,6716.75,56
2025-11-24 21:33:00-05:00,6717.25,6717.25,6717.75,6716.75,6717.0,61
2025-11-24 21:34:00-05:00,6717.0,6717.0,6717.75,6717.0,6717.25,47
2025-11-24 21:35:00-05:00,6717.5,6717.5,6717.5,6716.75,6717.0,95
2025-11-24 21:36:00-05:00,6717.75,6717.75,6718.5,6717.25,6717.5,129
2025-11-24 21:37:00-05:00,6717.75,6717.75,6718.0,6717.5,6717.75,43
2025-11-24 21:38:00-05:00,6718.5,6718.5,6719.0,6717.75,6717.75,45
2025-11-24 21:39:00-05:00,6719.0,6719.0,6719.0,6718.25,6718.25,40
2025-11-24 21:40:00-05:00,6719.25,6719.25,6719.75,6719.25,6719.25,87
2025-11-24 21:41:00-05:00,6718.75,6718.75,6719.0,6718.75,6719.0,56
2025-11-24 21:42:00-05:00,6719.5,6719.5,6719.5,6718.75,6718.75,49
2025-11-24 21:43:00-05:00,6720.0,6720.0,6720.0,6719.25,6719.5,62
2025-11-24 21:44:00-05:00,6720.25,6720.25,6720.75,6719.75,6719.75,203
2025-11-24 21:45:00-05:00,6719.75,6719.75,6720.5,6719.25,6720.25,271
2025-11-24 21:46:00-05:00,6719.0,6719.0,6720.5,6718.75,6720.0,204
2025-11-24 21:47:00-05:00,6719.0,6719.0,6720.0,6719.0,6719.25,94
2025-11-24 21:48:00-05:00,6718.5,6718.5,6719.25,6718.0,6718.75,110
2025-11-24 21:49:00-05:00,6718.75,6718.75,6719.5,6718.25,6718.5,123
2025-11-24 21:50:00-05:00,6719.0,6719.0,6719.0,6718.75,6718.75,129
2025-11-24 21:51:00-05:00,6718.5,6718.5,6718.75,6718.0,6718.75,57
2025-11-24 21:52:00-05:00,6719.0,6719.0,6719.25,6718.75,6718.75,42
2025-11-24 21:53:00-05:00,6718.75,6718.75,6719.75,6718.0,6719.25,245
2025-11-24 21:54:00-05:00,6719.5,6719.5,6719.5,6718.75,6718.75,22
2025-11-24 21:55:00-05:00,6720.0,6720.0,6720.25,6719.25,6719.5,54
2025-11-24 21:56:00-05:00,6719.75,6719.75,6720.5,6719.5,6720.25,72
2025-11-24 21:57:00-05:00,6720.5,6720.5,6720.5,6719.75,6720.0,25
2025-11-24 21:58:00-05:00,6720.0,6720.0,6720.5,6719.75,6720.25,40
2025-11-24 21:59:00-05:00,6720.5,6720.5,6721.0,6720.0,6720.25,112
2025-11-24 22:00:00-05:00,6719.75,6719.75,6720.5,6719.75,6720.25,93
2025-11-24 22:01:00-05:00,6719.75,6719.75,6720.25,6719.5,6720.0,104
2025-11-24 22:02:00-05:00,6720.5,6720.5,6720.75,6719.75,6720.0,110
2025-11-24 22:03:00-05:00,6720.25,6720.25,6720.5,6719.75,6720.5,65
2025-11-24 22:04:00-05:00,6720.0,6720.0,6720.25,6719.5,6720.0,104
2025-11-24 22:05:00-05:00,6720.5,6720.5,6720.75,6719.25,6720.0,226
2025-11-24 22:06:00-05:00,6720.5,6720.5,6721.0,6720.5,6720.75,55
2025-11-24 22:07:00-05:00,6720.5,6720.5,6721.25,6720.5,6720.75,76
2025-11-24 22:08:00-05:00,6720.0,6720.0,6720.5,6719.75,6720.5,61
2025-11-24 22:09:00-05:00,6720.25,6720.25,6720.25,6720.0,6720.0,51
2025-11-24 22:10:00-05:00,6721.0,6721.0,6721.0,6720.5,6720.5,69
2025-11-24 22:11:00-05:00,6721.0,6721.0,6721.25,6720.25,6721.25,51
2025-11-24 22:12:00-05:00,6720.5,6720.5,6721.0,6720.25,6720.75,53
2025-11-24 22:13:00-05:00,6721.0,6721.0,6721.0,6720.5,6720.5,82
2025-11-24 22:14:00-05:00,6720.75,6720.75,6721.5,6720.75,6721.25,35
2025-11-24 22:15:00-05:00,6720.75,6720.75,6721.0,6720.75,6720.75,33
2025-11-24 22:16:00-05:00,6720.75,6720.75,6721.0,6720.0,6720.75,70
2025-11-24 22:17:00-05:00,6721.5,6721.5,6721.5,6721.0,6721.0,53
2025-11-24 22:18:00-05:00,6721.5,6721.5,6722.0,6721.25,6721.25,132
2025-11-24 22:19:00-05:00,6721.5,6721.5,6721.75,6721.25,6721.25,66
2025-11-24 22:20:00-05:00,6721.5,6721.5,6721.75,6721.0,6721.25,81
2025-11-24 22:21:00-05:00,6721.25,6721.25,6721.5,6721.25,6721.25,78
2025-11-24 22:22:00-05:00,6721.5,6721.5,6721.5,6721.0,6721.0,51
2025-11-24 22:23:00-05:00,6722.0,6722.0,6722.0,6721.5,6721.5,63
2025-11-24 22:24:00-05:00,6721.75,6721.75,6722.0,6721.5,6721.75,73
2025-11-24 22:25:00-05:00,6720.25,6720.25,6721.5,6720.0,6721.5,86
2025-11-24 22:26:00-05:00,6720.0,6720.0,6720.25,6719.5,6720.25,75
2025-11-24 22:27:00-05:00,6720.25,6720.25,6721.25,6720.25,6720.25,93
2025-11-24 22:28:00-05:00,6720.5,6720.5,6720.75,6720.25,6720.25,26
2025-11-24 22:29:00-05:00,6720.5,6720.5,6720.75,6720.5,6720.5,50
2025-11-24 22:30:00-05:00,6719.75,6719.75,6720.75,6719.5,6720.25,106
2025-11-24 22:31:00-05:00,6718.75,6718.75,6719.75,6718.5,6719.5,93
2025-11-24 22:32:00-05:00,6717.5,6717.5,6718.75,6717.5,6718.75,179
2025-11-24 22:33:00-05:00,6716.5,6716.5,6717.5,6716.25,6717.5,194
2025-11-24 22:34:00-05:00,6716.75,6716.75,6717.0,6716.25,6716.75,241
2025-11-24 22:35:00-05:00,6717.75,6717.75,6718.75,6715.75,6716.75,881
2025-11-24 22:36:00-05:00,6717.5,6717.5,6718.0,6717.0,6717.75,128
2025-11-24 22:37:00-05:00,6717.5,6717.5,6717.75,6716.75,6717.5,138
2025-11-24 22:38:00-05:00,6717.5,6717.5,6717.75,6716.75,6717.25,66
2025-11-24 22:39:00-05:00,6717.0,6717.0,6718.25,6717.0,6717.75,90
2025-11-24 22:40:00-05:00,6716.25,6716.25,6717.0,6715.25,6717.0,181
2025-11-24 22:41:00-05:00,6716.0,6716.0,6717.5,6716.0,6716.25,124
2025-11-24 22:42:00-05:00,6717.25,6717.25,6717.25,6715.75,6716.25,115
2025-11-24 22:43:00-05:00,6717.5,6717.5,6718.0,6716.75,6717.0,91
2025-11-24 22:44:00-05:00,6717.5,6717.5,6717.75,6717.25,6717.5,122
2025-11-24 22:45:00-05:00,6717.25,6717.25,6717.75,6716.25,6717.5,251
2025-11-24 22:46:00-05:00,6716.5,6716.5,6717.0,6716.25,6717.0,175
2025-11-24 22:47:00-05:00,6715.25,6715.25,6716.25,6715.25,6716.25,136
2025-11-24 22:48:00-05:00,6715.25,6715.25,6715.5,6714.75,6715.0,295
2025-11-24 22:49:00-05:00,6715.5,6715.5,6716.0,6715.0,6715.25,269
2025-11-24 22:50:00-05:00,6715.5,6715.5,6716.0,6715.25,6715.5,175
2025-11-24 22:51:00-05:00,6714.25,6714.25,6715.5,6713.5,6715.5,652
2025-11-24 22:52:00-05:00,6714.75,6714.75,6715.0,6714.0,6714.5,198
2025-11-24 22:53:00-05:00,6714.25,6714.25,6714.75,6714.0,6714.5,97
2025-11-24 22:54:00-05:00,6715.75,6715.75,6716.0,6714.25,6714.25,152
2025-11-24 22:55:00-05:00,6715.25,6715.25,6716.25,6715.25,6716.0,77
2025-11-24 22:56:00-05:00,6714.25,6714.25,6715.25,6714.25,6715.0,115
2025-11-24 22:57:00-05:00,6714.5,6714.5,6714.5,6713.75,6714.0,189
2025-11-24 22:58:00-05:00,6714.75,6714.75,6714.75,6714.0,6714.25,46
2025-11-24 22:59:00-05:00,6715.0,6715.0,6715.25,6714.5,6714.5,71
2025-11-24 23:00:00-05:00,6715.75,6715.75,6715.75,6714.75,6715.5,141
2025-11-24 23:01:00-05:00,6716.5,6716.5,6717.0,6715.5,6715.5,135
2025-11-24 23:02:00-05:00,6717.0,6717.0,6717.5,6716.5,6716.5,75
2025-11-24 23:03:00-05:00,6716.5,6716.5,6717.25,6716.25,6716.75,113
2025-11-24 23:04:00-05:00,6716.75,6716.75,6717.0,6715.75,6716.75,102
2025-11-24 23:05:00-05:00,6716.0,6716.0,6717.0,6716.0,6717.0,108
2025-11-24 23:06:00-05:00,6717.25,6717.25,6717.25,6716.25,6716.25,79
2025-11-24 23:07:00-05:00,6718.0,6718.0,6718.0,6717.25,6717.5,155
2025-11-24 23:08:00-05:00,6717.75,6717.75,6718.0,6717.5,6718.0,146
2025-11-24 23:09:00-05:00,6718.0,6718.0,6718.0,6717.0,6717.75,193
2025-11-24 23:10:00-05:00,6718.25,6718.25,6718.75,6717.75,6718.0,158
2025-11-24 23:11:00-05:00,6718.75,6718.75,6719.25,6718.25,6718.25,128
2025-11-24 23:12:00-05:00,6719.5,6719.5,6719.5,6718.5,6718.75,96
2025-11-24 23:13:00-05:00,6718.75,6718.75,6719.25,6718.75,6719.25,62
2025-11-24 23:14:00-05:00,6719.25,6719.25,6719.25,6719.0,6719.0,75
2025-11-24 23:15:00-05:00,6720.75,6720.75,6721.0,6719.5,6719.5,126
2025-11-24 23:16:00-05:00,6722.25,6722.25,6722.75,6721.0,6721.0,293
2025-11-24 23:17:00-05:00,6721.75,6721.75,6722.25,6721.75,6722.0,69
2025-11-24 23:18:00-05:00,6721.0,6721.0,6722.0,6721.0,6721.75,104
2025-11-24 23:19:00-05:00,6721.0,6721.0,6721.25,6720.5,6721.0,88
2025-11-24 23:20:00-05:00,6720.5,6720.5,6721.5,6720.25,6721.0,113
2025-11-24 23:21:00-05:00,6720.0,6720.0,6721.0,6719.75,6720.75,73
2025-11-24 23:22:00-05:00,6719.5,6719.5,6720.5,6719.25,6720.25,134
2025-11-24 23:23:00-05:00,6720.25,6720.25,6720.5,6719.5,6719.5,82
2025-11-24 23:24:00-05:00,6720.5,6720.5,6721.0,6720.5,6720.5,96
2025-11-24 23:25:00-05:00,6720.5,6720.5,6720.5,6720.25,6720.25,38
2025-11-24 23:26:00-05:00,6720.75,6720.75,6721.25,6720.5,6720.5,70
2025-11-24 23:27:00-05:00,6720.5,6720.5,6721.0,6720.25,6720.75,40
2025-11-24 23:28:00-05:00,6720.25,6720.25,6720.5,6719.75,6720.5,68
2025-11-24 23:29:00-05:00,6719.75,6719.75,6720.25,6719.25,6720.25,97
2025-11-24 23:30:00-05:00,6719.25,6719.25,6719.75,6718.75,6719.5,93
2025-11-24 23:31:00-05:00,6718.5,6718.5,6719.25,6718.0,6719.25,237
2025-11-24 23:32:00-05:00,6718.75,6718.75,6719.25,6718.25,6718.5,52
2025-11-24 23:33:00-05:00,6719.5,6719.5,6719.5,6719.0,6719.0,30
2025-11-24 23:34:00-05:00,6719.75,6719.75,6720.0,6719.5,6719.5,34
2025-11-24 23:35:00-05:00,6719.75,6719.75,6720.25,6719.5,6719.5,63
2025-11-24 23:36:00-05:00,6719.25,6719.25,6719.75,6718.75,6719.75,128
2025-11-24 23:37:00-05:00,6719.0,6719.0,6719.75,6719.0,6719.25,26
2025-11-24 23:38:00-05:00,6718.75,6718.75,6719.25,6718.75,6719.0,62
2025-11-24 23:39:00-05:00,6718.75,6718.75,6719.0,6718.5,6718.75,62
