symbol,direction,entry_time,exit_time,entry_price,exit_price,stop_price,tp_price,size,risk_amount,risk_pct,pnl,pnl_pct,r_multiple,leverage,htf_bias,smt_tag,context,tp1_hit,tp2_hit,grade,setup_score
ES=F,long,2025-11-18T21:27:00-05:00,2025-11-18T22:16:00-05:00,6647.5,6643.5,6643.5,6659.5,1.178775321653147,4.715101286612588,0.48138397893945084,-4.715101286612588,-0.48138397893945084,-1.0,8.0,long,,bias_long_bos,True,False,C,-5
ES=F,long,2025-11-18T21:30:00-05:00,2025-11-18T22:14:00-05:00,6648.5,6646.0,6646.0,6656.0,1.172924440158892,2.9323111003972304,0.30081973377453564,-2.9323111003972304,-0.30081973377453564,-1.0,8.0,long,,bias_long_bos,True,False,C,-5
ES=F,long,2025-11-18T21:31:00-05:00,2025-11-18T22:14:00-05:00,6649.5,6646.75,6646.75,6657.75,1.1692201897275312,3.2153555217507104,0.33085194375516963,-3.215355521750711,-0.33085194375516963,-1.0000000000000002,8.0,long,,bias_long_bos,True,False,C,-5
ES=F,long,2025-11-18T21:37:00-05:00,2025-11-18T21:38:00-05:00,6650.75,6648.75,6648.75,6656.75,1.1651327756146617,2.3302655512293233,0.24057437131150625,-2.3302655512293233,-0.24057437131150625,-1.0,8.0,long,,bias_long_sweep,False,False,C,-5
ES=F,long,2025-11-18T21:45:00-05:00,2025-11-18T21:49:00-05:00,6649.5,6648.0,6648.0,6654.0,1.1625482642318035,1.743822396347705,0.18046469659372885,-1.743822396347705,-0.18046469659372885,-1.0,8.0,long,,bias_long_bos,False,False,C,-5
ES=F,long,2025-11-18T21:46:00-05:00,2025-11-18T21:48:00-05:00,6650.25,6648.5,6648.5,6655.5,1.160319402103469,2.0305589536810706,0.21051840156385096,-2.030558953681071,-0.210518401563851,-1.0000000000000002,8.0,long,,bias_long_bos,False,False,C,-5
ES=F,long,2025-11-18T21:49:00-05:00,2025-11-18T21:50:00-05:00,6648.5,6648.25,6648.25,6649.25,1.1581814893899596,0.2895453723474899,0.030081973377453563,-0.2895453723474899,-0.030081973377453563,-1.0,8.0,long,,bias_long_sweep,True,False,C,-5
ES=F,long,2025-11-18T21:52:00-05:00,2025-11-18T22:09:00-05:00,6649.75,6647.25,6647.25,6657.25,1.1576154395624447,2.894038598906112,0.3007631865859619,-2.894038598906112,-0.3007631865859619,-1.0,8.0,long,,bias_long_bos,True,False,C,-5
ES=F,long,2025-11-18T21:54:00-05:00,2025-11-18T21:55:00-05:00,6648.5,6649.25,6648.25,6649.25,1.1543507498592342,0.28858768746480856,0.030081973377453566,0.8657630623944257,0.0902459201323607,3.0,8.0,long,,bias_long_sweep,True,True,C,-5
ES=F,long,2025-11-18T21:55:00-05:00,2025-11-18T22:08:00-05:00,6649.25,6647.5,6647.5,6654.5,1.1552621821917168,2.0217088188355046,0.21055006203707186,-2.0217088188355046,-0.21055006203707186,-1.0,8.0,long,,bias_long_bos,True,False,C,-5
ES=F,long,2025-11-18T21:57:00-05:00,2025-11-18T22:00:00-05:00,6650.25,6648.75,6648.75,6654.75,1.1526564256061937,1.7289846384092904,0.18044434419758654,-1.7289846384092906,-0.18044434419758656,-1.0000000000000002,8.0,long,,bias_long_bos,False,False,C,-5
ES=F,long,2025-11-18T21:59:00-05:00,2025-11-18T22:00:00-05:00,6650.5,6649.75,6649.75,6652.75,1.1505332707736733,0.862899953080255,0.09021878054281632,-0.862899953080255,-0.09021878054281632,-1.0,8.0,long,,bias_long_bos,False,False,C,-5
ES=F,long,2025-11-18T22:03:00-05:00,2025-11-18T22:06:00-05:00,6652.0,6649.5,6649.5,6659.5,1.1492360669957413,2.8730901674893534,0.30066145520144316,-2.8730901674893534,-0.30066145520144316,-1.0,8.0,long,,bias_long_bos,False,False,C,-5
ES=F,short,2025-11-18T22:10:00-05:00,2025-11-18T22:11:00-05:00,6648.5,6647.75,6648.75,6647.75,1.1463839356720702,0.28659598391801755,0.030081973377453566,0.8597879517540526,0.0902459201323607,3.0,8.0,short,,bias_short_sweep,True,True,C,-5
ES=F,short,2025-11-18T22:12:00-05:00,2025-11-18T22:15:00-05:00,6647.5,6644.5,6648.5,6644.5,1.1475911094290772,1.1475911094290772,0.12034599473486275,3.4427733282872315,0.3610379842045882,3.0,8.0,short,,bias_short_bos_sweep,True,True,C,-5
ES=F,short,2025-11-18T22:14:00-05:00,2025-11-18T22:27:00-05:00,6645.5,6637.25,6648.25,6637.25,1.1520809700633643,3.168222667674252,0.33105108720186593,9.504668003022756,0.9931532616055979,3.0,8.0,short,,bias_short_bos,True,True,C,-5
ES=F,short,2025-11-18T22:15:00-05:00,2025-11-18T22:48:00-05:00,6644.0,6632.75,6647.75,6632.75,1.1637855855780057,4.364195945917521,0.4515352197471402,13.092587837752564,1.3546056592414208,3.0000000000000004,8.0,short,,bias_short_bos,True,True,C,-5
ES=F,short,2025-11-18T22:16:00-05:00,2025-11-18T22:48:00-05:00,6642.75,6633.75,6645.75,6633.75,1.179772252949801,3.5393167588494028,0.3612961499379022,10.617950276548209,1.0838884498137067,3.0,8.0,short,,bias_short_bos,True,True,C,-5
ES=F,short,2025-11-18T22:18:00-05:00,2025-11-18T22:19:00-05:00,6643.25,6641.0,6644.0,6641.0,1.1924699108861891,0.8943524331646419,0.09031723930305198,2.6830572994939255,0.2709517179091559,3.0,8.0,short,,bias_short_sweep,True,True,C,-5
ES=F,short,2025-11-18T22:19:00-05:00,2025-11-18T23:12:00-05:00,6639.25,6623.5,6644.5,6623.5,1.1964213117280758,6.281211886572398,0.6326015739729638,18.843635659717194,1.8978047219188916,3.0,8.0,short,,bias_short_bos,True,True,C,-5
ES=F,short,2025-11-18T22:25:00-05:00,2025-11-18T22:28:00-05:00,6639.75,6641.0,6641.0,6636.0,1.2190352466837402,1.5237940583546752,0.1506080801234986,-1.5237940583546752,-0.1506080801234986,-1.0,8.0,short,,bias_short_sweep,True,False,C,-5
ES=F,short,2025-11-18T22:32:00-05:00,2025-11-18T22:34:00-05:00,6639.0,6641.0,6641.0,6633.0,1.2173367866699092,2.4346735733398184,0.24100015062509414,-2.4346735733398184,-0.24100015062509414,-1.0,8.0,short,,bias_short_bos_sweep,False,False,C,-5
ES=F,short,2025-11-18T22:34:00-05:00,2025-11-18T22:35:00-05:00,6640.25,6638.75,6640.75,6638.75,1.2141743967644003,0.6070871983822002,0.06023869583223525,1.8212615951466005,0.18071608749670573,3.0,8.0,short,,bias_short_sweep,True,True,C,-5
ES=F,short,2025-11-18T22:35:00-05:00,2025-11-18T23:09:00-05:00,6637.75,6628.0,6641.0,6628.0,1.2168267305752674,3.9546868743696186,0.3916989943881587,11.864060623108857,1.175096983164476,3.0000000000000004,8.0,short,,bias_short_bos,True,True,C,-5
ES=F,short,2025-11-18T22:38:00-05:00,2025-11-18T22:44:00-05:00,6636.5,6638.25,6638.25,6631.25,1.2313575101123861,2.1548756426966755,0.21095456942665558,-2.154875642696676,-0.2109545694266556,-1.0000000000000002,8.0,short,,bias_short_bos,False,False,C,-5
ES=F,short,2025-11-18T22:40:00-05:00,2025-11-18T22:41:00-05:00,6637.0,6637.5,6637.5,6635.5,1.2286673362542229,0.6143336681271114,0.060268193460900996,-0.6143336681271114,-0.060268193460900996,-1.0,8.0,short,,bias_short_sweep,True,False,C,-5
ES=F,short,2025-11-18T22:41:00-05:00,2025-11-18T22:43:00-05:00,6636.5,6637.75,6637.75,6632.75,1.2280193537820028,1.5350241922275032,0.15068183530475399,-1.5350241922275034,-0.150681835304754,-1.0000000000000002,8.0,short,,bias_short_sweep,False,False,C,-5
ES=F,short,2025-11-18T22:44:00-05:00,2025-11-18T22:48:00-05:00,6637.0,6634.0,6638.0,6634.0,1.2260765779473317,1.2260765779473317,0.12053638692180202,3.678229733841995,0.361609160765406,3.0,8.0,short,,bias_short_sweep,True,True,C,-5
ES=F,short,2025-11-18T22:45:00-05:00,2025-11-18T23:01:00-05:00,6636.5,6629.0,6639.0,6629.0,1.2306028909375692,3.076507227343923,0.301363670609508,9.22952168203177,0.9040910118285241,3.0,8.0,short,,bias_short_bos,True,True,C,-5
ES=F,short,2025-11-18T22:47:00-05:00,2025-11-18T22:50:00-05:00,6635.0,6629.75,6636.75,6629.75,1.242009383445883,2.173516421030295,0.2110022607385079,6.520549263090886,0.6330067822155238,3.0000000000000004,8.0,short,,bias_short_bos,True,True,C,-5
ES=F,short,2025-11-18T22:48:00-05:00,2025-11-19T00:40:00-05:00,6631.75,6619.75,6635.75,6619.75,1.2504839074555223,5.001935629822089,0.4825272364006483,15.005806889466268,1.4475817092019452,3.0,8.0,short,,bias_short_bos,True,True,C,-5
ES=F,short,2025-11-18T22:49:00-05:00,2025-11-18T23:53:00-05:00,6630.5,6634.5,6634.5,6618.5,1.2688248410201177,5.075299364080471,0.4826182037553729,-5.075299364080471,-0.4826182037553729,-1.0,8.0,short,,bias_short_bos,True,False,C,-5
ES=F,short,2025-11-18T22:54:00-05:00,2025-11-18T22:55:00-05:00,6630.0,6630.75,6630.75,6627.75,1.262796487703054,0.9470973657772904,0.09049773755656108,-0.9470973657772905,-0.0904977375565611,-1.0000000000000002,8.0,short,,bias_short_sweep,False,False,C,-5
ES=F,short,2025-11-18T22:56:00-05:00,2025-11-18T22:58:00-05:00,6631.5,6632.0,6632.0,6630.0,1.2613683080064884,0.6306841540032442,0.06031817839101259,-0.6306841540032442,-0.06031817839101259,-1.0,8.0,short,,bias_short_sweep,True,False,C,-5
ES=F,short,2025-11-18T22:57:00-05:00,2025-11-18T23:06:00-05:00,6630.75,6632.25,6632.25,6626.25,1.2607500601459867,1.8911250902189802,0.18097500282773443,-1.89112509021898,-0.1809750028277344,-0.9999999999999999,8.0,short,,bias_short_bos,True,False,C,-5
ES=F,short,2025-11-18T23:00:00-05:00,2025-11-18T23:02:00-05:00,6629.75,6631.5,6631.5,6624.5,1.258658239087635,2.2026519184033617,0.21116935027715977,-2.2026519184033613,-0.21116935027715975,-0.9999999999999998,8.0,short,,bias_short_bos,False,False,C,-5
ES=F,short,2025-11-18T23:06:00-05:00,2025-11-18T23:24:00-05:00,6629.0,6632.0,6632.0,6620.0,1.2561424415815392,3.7684273247446174,0.3620455573993061,-3.768427324744618,-0.3620455573993061,-1.0000000000000002,8.0,short,,bias_short_bos_sweep,True,False,C,-5
ES=F,short,2025-11-18T23:08:00-05:00,2025-11-18T23:11:00-05:00,6629.25,6625.5,6630.5,6625.5,1.251547433970067,1.5644342924625838,0.1508466266923106,4.693302877387751,0.4525398800769318,2.9999999999999996,8.0,short,,bias_short_sweep,True,True,C,-5
ES=F,short,2025-11-18T23:09:00-05:00,2025-11-18T23:16:00-05:00,6628.25,6630.75,6630.75,6620.75,1.2574008599049777,3.1435021497624445,0.3017387696601667,-3.1435021497624445,-0.3017387696601667,-1.0,8.0,short,,bias_short_bos,True,False,C,-5
ES=F,short,2025-11-18T23:11:00-05:00,2025-11-18T23:15:00-05:00,6624.75,6629.75,6629.75,6609.75,1.2542691018479293,6.271345509239646,0.6037963696743274,-6.271345509239646,-0.6037963696743274,-1.0,8.0,short,,bias_short_bos,False,False,C,-5
ES=F,short,2025-11-18T23:12:00-05:00,2025-11-18T23:15:00-05:00,6623.75,6628.25,6628.25,6610.25,1.246884086566243,5.610978389548093,0.5434987733534629,-5.610978389548094,-0.543498773353463,-1.0000000000000002,8.0,short,,bias_short_bos,False,False,C,-5
ES=F,short,2025-11-18T23:18:00-05:00,2025-11-18T23:24:00-05:00,6629.5,6631.5,6631.5,6623.5,1.2390316979073486,2.478063395814697,0.2413455011690173,-2.478063395814697,-0.2413455011690173,-1.0,8.0,short,,bias_short_bos,False,False,C,-5
ES=F,short,2025-11-18T23:19:00-05:00,2025-11-18T23:24:00-05:00,6628.25,6631.25,6631.25,6619.25,1.2362744516441369,3.7088233549324108,0.36208652359220006,-3.7088233549324103,-0.3620865235922,-0.9999999999999999,8.0,short,,bias_short_bos,False,False,C,-5
ES=F,short,2025-11-18T23:23:00-05:00,2025-11-18T23:24:00-05:00,6630.5,6630.75,6630.75,6629.75,1.2313800689647525,0.3078450172411881,0.030163637734710806,-0.3078450172411881,-0.030163637734710806,-1.0,8.0,short,,bias_short_sweep,False,False,C,-5
ES=F,long,2025-11-18T23:26:00-05:00,2025-11-18T23:30:00-05:00,6631.25,6629.25,6629.25,6637.25,1.2308694118202241,2.4617388236404483,0.2412818096135721,-2.4617388236404483,-0.2412818096135721,-1.0,8.0,long,,bias_long_bos,False,False,C,-5
ES=F,long,2025-11-18T23:27:00-05:00,2025-11-18T23:30:00-05:00,6632.0,6629.25,6629.25,6640.25,1.2277606870542428,3.3763418893991677,0.33172496984318456,-3.3763418893991677,-0.33172496984318456,-1.0,8.0,long,,bias_long_bos,False,False,C,-5
ES=F,short,2025-11-18T23:33:00-05:00,2025-11-18T23:43:00-05:00,6625.5,6628.75,6628.75,6615.75,1.2248884071282988,3.980887323166972,0.39242321334238933,-3.980887323166971,-0.3924232133423892,-0.9999999999999998,8.0,short,,bias_short_bos,True,False,C,-5
ES=F,short,2025-11-18T23:34:00-05:00,2025-11-18T23:42:00-05:00,6624.25,6628.0,6628.0,6613.0,1.2203118908318993,4.576169590619622,0.4528814582782956,-4.576169590619623,-0.45288145827829573,-1.0000000000000002,8.0,short,,bias_short_bos,False,False,C,-5
ES=F,short,2025-11-18T23:35:00-05:00,2025-11-18T23:37:00-05:00,6623.0,6626.0,6626.0,6614.0,1.2150145985381626,3.645043795614488,0.3623735467310886,-3.645043795614488,-0.3623735467310886,-1.0,8.0,short,,bias_short_bos,False,False,C,-5
ES=F,short,2025-11-18T23:40:00-05:00,2025-11-18T23:42:00-05:00,6626.25,6627.0,6627.0,6624.0,1.2100179340884112,0.9075134505663085,0.09054895302773062,-0.9075134505663084,-0.09054895302773061,-0.9999999999999999,8.0,short,,bias_short_sweep,True,False,C,-5
ES=F,short,2025-11-18T23:44:00-05:00,2025-11-18T23:45:00-05:00,6629.25,6629.75,6629.75,6627.75,1.2083751899760613,0.6041875949880307,0.060338650676924226,-0.6041875949880307,-0.060338650676924226,-1.0,8.0,short,,bias_short_sweep,True,False,C,-5
ES=F,short,2025-11-18T23:45:00-05:00,2025-11-18T23:47:00-05:00,6627.0,6630.0,6630.0,6618.0,1.2080560928608572,3.6241682785825713,0.362154821186057,-3.6241682785825717,-0.362154821186057,-1.0000000000000002,8.0,short,,bias_short_bos,False,False,C,-5
ES=F,long,2025-11-18T23:47:00-05:00,2025-11-18T23:56:00-05:00,6630.75,6627.25,6627.25,6641.25,1.2030003214056089,4.210501124919631,0.422275006598047,-4.210501124919631,-0.422275006598047,-1.0,8.0,long,,bias_long_bos,True,False,C,-5
ES=F,long,2025-11-18T23:49:00-05:00,2025-11-18T23:50:00-05:00,6629.5,6629.0,6629.0,6631.0,1.1981462210062424,0.5990731105031212,0.06033637529225432,-0.5990731105031212,-0.06033637529225432,-1.0,8.0,long,,bias_long_sweep,True,False,C,-5
ES=F,long,2025-11-18T23:51:00-05:00,2025-11-18T23:56:00-05:00,6632.25,6629.0,6629.0,6642.0,1.1969268027105218,3.890012108809196,0.39202382298616606,-3.890012108809196,-0.39202382298616606,-1.0,8.0,long,,bias_long_bos,False,False,C,-5
ES=F,long,2025-11-18T23:53:00-05:00,2025-11-18T23:55:00-05:00,6634.25,6630.75,6630.75,6644.75,1.1918751464606228,4.17156301261218,0.42205222896333433,-4.17156301261218,-0.42205222896333433,-1.0,8.0,long,,bias_long_bos,False,False,C,-5
ES=F,long,2025-11-19T00:09:00-05:00,2025-11-19T00:13:00-05:00,6630.25,6627.5,6627.5,6638.5,1.1875608289740942,3.2657922796787586,0.33181252592285354,-3.265792279678759,-0.3318125259228536,-1.0000000000000002,8.0,long,,bias_long_bos,False,False,C,-5
ES=F,long,2025-11-19T00:12:00-05:00,2025-11-19T00:13:00-05:00,6628.75,6628.5,6628.5,6629.5,1.1838881912982173,0.29597204782455433,0.030171600980577033,-0.29597204782455433,-0.030171600980577033,-1.0,8.0,long,,bias_long_sweep,True,False,C,-5
ES=F,short,2025-11-19T00:13:00-05:00,2025-11-19T00:16:00-05:00,6627.5,6629.25,6629.25,6622.25,1.1837542167763804,2.0715698793586657,0.2112410411165598,-2.0715698793586657,-0.2112410411165598,-1.0,8.0,short,,bias_short_bos,False,False,C,-5
ES=F,short,2025-11-19T00:15:00-05:00,2025-11-19T00:16:00-05:00,6627.75,6628.25,6628.25,6626.25,1.1812090849308727,0.5906045424654364,0.06035230658971748,-0.5906045424654364,-0.06035230658971748,-1.0,8.0,short,,bias_short_sweep,False,False,C,-5
ES=F,short,2025-11-19T00:16:00-05:00,2025-11-19T00:20:00-05:00,6627.75,6629.0,6629.0,6624.0,1.1804961980024697,1.475620247503087,0.1508807664742937,-1.475620247503087,-0.1508807664742937,-1.0,8.0,short,,bias_short_sweep,False,False,C,-5
ES=F,short,2025-11-19T00:17:00-05:00,2025-11-19T00:20:00-05:00,6627.5,6629.5,6629.5,6621.5,1.1787595193256646,2.357519038651329,0.24141833270463972,-2.357519038651329,-0.24141833270463972,-1.0,8.0,short,,bias_short_bos,False,False,C,-5
ES=F,short,2025-11-19T00:18:00-05:00,2025-11-19T00:20:00-05:00,6627.25,6628.5,6628.5,6623.5,1.175958136786998,1.4699476709837476,0.1508921498359048,-1.4699476709837476,-0.1508921498359048,-1.0,8.0,short,,bias_short_bos,False,False,C,-5
ES=F,long,2025-11-19T00:21:00-05:00,2025-11-19T00:25:00-05:00,6631.75,6627.75,6627.75,6643.75,1.1733869613079144,4.693547845231658,0.4825272364006483,-4.693547845231658,-0.4825272364006483,-1.0,8.0,long,,bias_long_bos,False,False,C,-5
ES=F,long,2025-11-19T00:22:00-05:00,2025-11-19T00:25:00-05:00,6632.75,6629.0,6629.0,6644.0,1.1675489951968503,4.378308731988189,0.45230108175342054,-4.378308731988189,-0.45230108175342054,-1.0,8.0,long,,bias_long_bos,False,False,C,-5
ES=F,long,2025-11-19T00:23:00-05:00,2025-11-19T00:24:00-05:00,6632.25,6631.75,6631.75,6633.75,1.1623557809244227,0.5811778904622114,0.06031135738248708,-0.5811778904622114,-0.06031135738248708,-1.0,8.0,long,,bias_long_sweep,False,False,C,-5
ES=F,short,2025-11-19T00:26:00-05:00,2025-11-19T00:46:00-05:00,6626.5,6613.75,6630.75,6613.75,1.162662748798356,4.941316682393014,0.5130913755376142,14.82395004717904,1.5392741266128425,2.9999999999999996,8.0,short,,bias_short_bos,True,True,C,-5
ES=F,short,2025-11-19T00:27:00-05:00,2025-11-19T00:28:00-05:00,6627.25,6628.0,6628.0,6625.0,1.1804257128205118,0.8853192846153839,0.09053528990154286,-0.8853192846153839,-0.09053528990154286,-1.0,8.0,short,,bias_short_sweep,True,False,C,-5
ES=F,short,2025-11-19T00:30:00-05:00,2025-11-19T00:34:00-05:00,6624.75,6628.0,6628.0,6615.0,1.1798020681554495,3.834356721505211,0.3924676402883127,-3.834356721505211,-0.3924676402883127,-1.0,8.0,short,,bias_short_bos,False,False,C,-5
ES=F,short,2025-11-19T00:36:00-05:00,2025-11-19T00:38:00-05:00,6626.5,6624.25,6627.25,6624.25,1.1748613743666754,0.8811460307750065,0.09054553685957897,2.6434380923250194,0.27163661057873695,2.9999999999999996,8.0,short,,bias_short_sweep,True,True,C,-5
ES=F,short,2025-11-19T00:37:00-05:00,2025-11-19T00:40:00-05:00,6625.25,6617.75,6627.75,6617.75,1.1782749936952377,2.9456874842380945,0.3018754009282669,8.837062452714283,0.9056262027848008,3.0,8.0,short,,bias_short_bos,True,True,C,-5
ES=F,short,2025-11-19T00:38:00-05:00,2025-11-19T00:46:00-05:00,6623.5,6613.75,6626.75,6613.75,1.1892598930476463,3.865094652404851,0.39254170755642787,11.595283957214551,1.1776251226692833,2.9999999999999996,8.0,short,,bias_short_bos,True,True,C,-5
ES=F,short,2025-11-19T00:39:00-05:00,2025-11-19T00:51:00-05:00,6621.5,6625.5,6625.5,6609.5,1.20362835811505,4.8145134324602,0.48327418258702715,-4.8145134324602,-0.48327418258702715,-1.0,8.0,short,,bias_short_bos,True,False,C,-5
ES=F,short,2025-11-19T00:40:00-05:00,2025-11-19T00:50:00-05:00,6618.5,6623.75,6623.75,6602.75,1.1983544709222818,6.2913609723419786,0.6345848757271284,-6.291360972341979,-0.6345848757271286,-1.0000000000000002,8.0,short,,bias_short_bos,True,False,C,-5
ES=F,short,2025-11-19T00:42:00-05:00,2025-11-19T00:48:00-05:00,6617.0,6619.75,6619.75,6608.75,1.191019824394799,3.275304517085697,0.33247695330210064,-3.275304517085697,-0.33247695330210064,-1.0,8.0,short,,bias_short_bos,True,False,C,-5
ES=F,short,2025-11-19T00:44:00-05:00,2025-11-19T00:48:00-05:00,6616.0,6618.0,6618.0,6610.0,1.1872393805749244,2.374478761149849,0.24183796856106407,-2.374478761149849,-0.24183796856106407,-1.0,8.0,short,,bias_short_sweep,True,False,C,-5
ES=F,short,2025-11-19T00:46:00-05:00,2025-11-19T00:47:00-05:00,6615.0,6617.25,6617.25,6608.25,1.1845472277845053,2.665231262515137,0.27210884353741505,-2.665231262515137,-0.27210884353741505,-1.0,8.0,short,,bias_short_bos,False,False,C,-5
ES=F,long,2025-11-19T00:52:00-05:00,2025-11-19T02:11:00-05:00,6629.0,6644.75,6623.75,6644.75,1.1788290936331844,6.188852741574218,0.6335797254487855,18.566558224722655,1.9007391763463568,3.0000000000000004,8.0,long,,bias_long_bos,True,True,C,-5
ES=F,long,2025-11-19T00:54:00-05:00,2025-11-19T01:02:00-05:00,6630.0,6627.5,6627.5,6637.5,1.201054378203946,3.0026359455098652,0.301659125188537,-3.002635945509865,-0.30165912518853694,-0.9999999999999999,8.0,long,,bias_long_bos,True,False,C,-5
ES=F,long,2025-11-19T00:55:00-05:00,2025-11-19T00:57:00-05:00,6633.75,6628.75,6628.75,6648.75,1.1967543907937566,5.983771953968783,0.6029771999246278,-5.983771953968783,-0.6029771999246278,-1.0,8.0,long,,bias_long_bos,False,False,C,-5
ES=F,long,2025-11-19T00:59:00-05:00,2025-11-19T01:02:00-05:00,6630.5,6628.5,6628.5,6636.5,1.1901212976843878,2.3802425953687756,0.24130910187768645,-2.3802425953687756,-0.24130910187768645,-1.0,8.0,long,,bias_long_bos_sweep,True,False,C,-5
