symbol,direction,entry_time,exit_time,entry_price,exit_price,stop_price,tp_price,size,risk_amount,risk_pct,pnl,pnl_pct,r_multiple,leverage,htf_bias,smt_tag,context,tp1_hit,tp2_hit,grade,setup_score
NQ=F,short,2025-11-20T12:05:00-05:00,2025-11-20T12:20:00-05:00,24553.5,24382.5,24610.5,24382.5,0.8443749911994697,48.12937449836977,1.8571690390372049,144.3881234951093,5.571507117111614,3.0,8.0,short,,bias_short_bos,True,True,C,-5
NQ=F,short,2025-11-20T12:06:00-05:00,2025-11-20T13:50:00-05:00,24527.75,24290.0,24607.0,24290.0,0.6904563512421783,54.71866583594263,2.0,164.1559975078279,6.0,3.0,6.1899684542586755,short,,bias_short_bos,True,True,C,-5
NQ=F,short,2025-11-20T12:07:00-05:00,2025-11-20T12:08:00-05:00,24512.75,24572.75,24572.75,24332.75,0.9464753776887406,56.788522661324436,1.958164628611641,-56.788522661324436,-1.958164628611641,-1.0,8.0,short,,bias_short_bos,False,False,C,-5
NQ=F,short,2025-11-20T12:10:00-05:00,2025-11-20T12:36:00-05:00,24513.25,24316.0,24579.0,24316.0,0.8648823624771514,56.866015332872706,2.0,170.59804599861812,6.000000000000001,3.0,7.456501901140685,short,,bias_short_bos,True,True,C,-5
NQ=F,short,2025-11-20T12:11:00-05:00,2025-11-20T13:12:00-05:00,24456.25,24537.5,24537.5,24212.5,0.7418827846504008,60.277976252845065,2.0,-60.277976252845065,-2.0,-1.0,6.0200000000000005,short,,bias_short_bos,True,False,C,-5
NQ=F,short,2025-11-20T12:16:00-05:00,2025-11-20T12:27:00-05:00,24401.0,24487.75,24487.75,24140.75,0.6809500487353103,59.072416727788166,2.0,-59.072416727788166,-2.0,-1.0,5.625590778097983,short,,bias_short_bos,False,False,C,-5
NQ=F,short,2025-11-20T12:19:00-05:00,2025-11-20T12:20:00-05:00,24425.75,24428.0,24428.0,24419.0,0.9480317843789018,2.133071514852529,0.07369272182021022,-2.133071514852529,-0.07369272182021022,-1.0,8.0,short,,bias_short_sweep,True,False,C,-5
NQ=F,short,2025-11-20T12:20:00-05:00,2025-11-20T12:21:00-05:00,24386.25,24444.5,24444.5,24211.5,0.9488676112634843,55.27153835609796,1.9109129119893387,-55.27153835609796,-1.9109129119893387,-1.0,8.0,short,,bias_short_bos,False,False,C,-5
NQ=F,short,2025-11-20T12:22:00-05:00,2025-11-20T12:23:00-05:00,24436.5,24462.0,24462.0,24360.0,0.928821659334412,23.6849523130275,0.834816769995703,-23.684952313027505,-0.8348167699957032,-1.0000000000000002,8.0,short,,bias_short_sweep,False,False,C,-5
NQ=F,short,2025-11-20T12:25:00-05:00,2025-11-20T12:27:00-05:00,24406.25,24483.25,24483.25,24175.25,0.7307685344097772,56.269177149552846,2.0,-56.269177149552846,-2.0,-1.0,6.339285714285714,short,,bias_short_bos,False,False,C,-5
NQ=F,short,2025-11-20T12:27:00-05:00,2025-11-20T12:28:00-05:00,24457.5,24472.25,24472.25,24413.25,0.9018713050240096,13.302601749104142,0.48246959010528473,-13.302601749104142,-0.48246959010528473,-1.0,8.0,short,,bias_short_sweep,False,False,C,-5
NQ=F,short,2025-11-20T12:31:00-05:00,2025-11-20T13:09:00-05:00,24423.75,24500.25,24500.25,24194.25,0.717356098974898,54.8777415715797,2.0,-54.8777415715797,-2.0,-1.0,6.385294117647059,short,,bias_short_bos,True,False,C,-5
NQ=F,short,2025-11-20T12:33:00-05:00,2025-11-20T13:03:00-05:00,24405.0,24457.0,24457.0,24249.0,0.8814617781626404,45.836012464457305,1.7045687359147714,-45.8360124644573,-1.7045687359147712,-0.9999999999999999,8.0,short,,bias_short_bos,True,False,C,-5
NQ=F,short,2025-11-20T12:43:00-05:00,2025-11-20T13:02:00-05:00,24366.5,24434.5,24434.5,24162.5,0.7774039189832199,52.863466490858954,2.0,-52.863466490858954,-2.0,-1.0,7.166617647058824,short,,bias_short_bos,False,False,C,-5
NQ=F,short,2025-11-20T12:44:00-05:00,2025-11-20T12:52:00-05:00,24355.25,24406.0,24406.0,24203.0,0.8508423795451374,43.18025076191572,1.6669917163650547,-43.18025076191572,-1.6669917163650547,-1.0,8.0,short,,bias_short_bos,False,False,C,-5
NQ=F,short,2025-11-20T12:47:00-05:00,2025-11-20T12:48:00-05:00,24332.25,24347.25,24347.25,24287.25,0.8374497573517197,12.561746360275796,0.49317264124772675,-12.561746360275794,-0.49317264124772675,-0.9999999999999999,8.0,short,,bias_short_sweep,False,False,C,-5
NQ=F,short,2025-11-20T12:53:00-05:00,2025-11-20T12:59:00-05:00,24322.75,24421.0,24421.0,24028.0,0.5159425671104116,50.69135721859794,2.0,-50.69135721859794,-2.0,-1.0,4.951195928753181,short,,bias_short_bos,False,False,C,-5
NQ=F,short,2025-11-20T12:56:00-05:00,2025-11-20T12:57:00-05:00,24376.25,24380.25,24380.25,24364.25,0.8151792022846167,3.260716809138467,0.13127531921439925,-3.260716809138467,-0.13127531921439925,-1.0,8.0,short,,bias_short_sweep,True,False,C,-5
NQ=F,short,2025-11-20T12:58:00-05:00,2025-11-20T12:59:00-05:00,24402.0,24405.0,24405.0,24393.0,0.8132499916079535,2.4397499748238602,0.09835259404966804,-2.4397499748238607,-0.09835259404966806,-1.0000000000000002,8.0,short,,bias_short_sweep,True,False,C,-5
NQ=F,short,2025-11-20T12:59:00-05:00,2025-11-20T13:00:00-05:00,24395.0,24409.0,24409.0,24353.0,0.8126832668751257,11.377565736251759,0.45911047345767564,-11.37756573625176,-0.45911047345767575,-1.0000000000000002,8.0,short,,bias_short_sweep,True,False,C,-5
NQ=F,long,2025-11-20T13:02:00-05:00,2025-11-20T13:12:00-05:00,24425.5,24547.0,24385.0,24547.0,0.8079420183631321,32.72165174370684,1.326482569445866,98.16495523112054,3.9794477083375988,3.0000000000000004,8.0,long,,bias_long_bos_sweep,True,True,C,-5
NQ=F,long,2025-11-20T13:03:00-05:00,2025-11-20T13:38:00-05:00,24442.25,24382.5,24382.5,24621.5,0.8395179417352184,50.161197018679296,1.9556301077028504,-50.1611970186793,-1.9556301077028506,-1.0000000000000002,8.0,long,,bias_long_bos,True,False,C,-5
NQ=F,long,2025-11-20T13:06:00-05:00,2025-11-20T13:33:00-05:00,24492.75,24426.5,24426.5,24691.5,0.7591855786878571,50.29604458807053,2.0,-50.29604458807053,-2.0,-1.0,7.394037735849057,long,,bias_long_bos,True,False,C,-5
NQ=F,long,2025-11-20T13:09:00-05:00,2025-11-20T13:32:00-05:00,24512.0,24458.0,24458.0,24674.0,0.8043427496133995,43.43450847912357,1.762402088772846,-43.43450847912357,-1.762402088772846,-1.0,8.0,long,,bias_long_bos,True,False,C,-5
NQ=F,long,2025-11-20T13:19:00-05:00,2025-11-20T13:28:00-05:00,24510.0,24466.0,24466.0,24642.0,0.7902314733043926,34.77018482539327,1.4361485108119136,-34.77018482539327,-1.4361485108119136,-1.0,8.0,long,,bias_long_bos,False,False,C,-5
NQ=F,long,2025-11-20T13:20:00-05:00,2025-11-20T13:24:00-05:00,24527.5,24475.0,24475.0,24685.0,0.7783268548399761,40.86215987909875,1.7123636734277852,-40.86215987909875,-1.7123636734277852,-1.0,8.0,long,,bias_long_bos,False,False,C,-5
NQ=F,long,2025-11-20T13:25:00-05:00,2025-11-20T13:27:00-05:00,24493.0,24472.0,24472.0,24556.0,0.7660766199752878,16.087609019481043,0.6859102600743069,-16.087609019481043,-0.6859102600743069,-1.0,8.0,long,,bias_long_sweep,False,False,C,-5
NQ=F,short,2025-11-20T13:33:00-05:00,2025-11-20T15:49:00-05:00,24417.25,24103.0,24522.0,24103.0,0.44474495897133354,46.58703445224719,2.0,139.76110335674156,6.0,3.0,4.66200477326969,short,,bias_short_bos,True,True,C,-5
NQ=F,short,2025-11-20T13:35:00-05:00,2025-11-20T13:41:00-05:00,24434.75,24350.0,24463.0,24350.0,0.8083938901667832,22.837127397211628,0.9249122663419925,68.51138219163488,2.7747367990259773,3.0,8.0,short,,bias_short_sweep,True,True,C,-5
NQ=F,short,2025-11-20T13:36:00-05:00,2025-11-20T14:03:00-05:00,24407.0,24233.75,24464.75,24233.75,0.831769314757483,48.034677927244644,1.8928995779899211,144.10403378173393,5.678698733969764,3.0,8.0,short,,bias_short_bos,True,True,C,-5
NQ=F,short,2025-11-20T13:59:00-05:00,2025-11-20T14:01:00-05:00,24278.5,24298.5,24298.5,24218.5,0.8836553302526827,17.673106605053654,0.6590192969087876,-17.673106605053654,-0.6590192969087876,-1.0,8.0,short,,bias_short_sweep,False,False,A+,7
NQ=F,short,2025-11-20T14:03:00-05:00,2025-11-20T14:17:00-05:00,24235.5,24297.0,24297.0,24051.0,0.8663593936056636,53.281102706748314,2.0,-53.281102706748314,-2.0,-1.0,7.881463414634146,short,,bias_short_bos,False,False,A+,9
NQ=F,short,2025-11-20T14:11:00-05:00,2025-11-20T14:12:00-05:00,24279.5,24257.75,24286.75,24257.75,0.860239801521668,6.236738561032094,0.23888465577956713,18.71021568309628,0.7166539673387013,3.0,8.0,short,,bias_short_sweep,True,True,C,-5
NQ=F,long,2025-11-20T14:25:00-05:00,2025-11-20T14:34:00-05:00,24323.5,24260.75,24260.75,24511.75,0.8380826289446258,52.58968496627527,2.0,-52.58968496627527,-2.0,-1.0,7.752509960159363,long,,bias_long_bos_sweep,False,False,C,-5
NQ=F,long,2025-11-20T14:28:00-05:00,2025-11-20T14:30:00-05:00,24362.5,24309.0,24309.0,24523.0,0.846183951022264,45.27084137969112,1.7567983581323756,-45.27084137969112,-1.7567983581323756,-1.0,8.0,long,,bias_long_bos,False,False,C,-5
NQ=F,short,2025-11-20T14:43:00-05:00,2025-11-20T14:44:00-05:00,24279.25,24322.75,24322.75,24148.75,0.8341686738981795,36.28633731457081,1.4333226932462906,-36.28633731457081,-1.4333226932462906,-1.0,8.0,short,,bias_short_sweep,False,False,C,-5
NQ=F,short,2025-11-20T14:46:00-05:00,2025-11-20T14:54:00-05:00,24273.25,24334.75,24334.75,24088.75,0.8114918324075531,49.90674769306452,2.0,-49.90674769306452,-2.0,-1.0,7.893739837398373,short,,bias_short_bos,False,False,C,-5
NQ=F,long,2025-11-20T14:57:00-05:00,2025-11-20T15:01:00-05:00,24382.25,24326.25,24326.25,24550.25,0.8023642237972824,44.932396532647815,1.83740220857386,-44.932396532647815,-1.83740220857386,-1.0,8.0,long,,bias_long_bos,False,False,C,-5
NQ=F,short,2025-11-20T15:05:00-05:00,2025-11-20T15:06:00-05:00,24315.0,24324.75,24324.75,24285.75,0.7897999557236317,7.7005495683054095,0.3207896360271437,-7.7005495683054095,-0.3207896360271437,-1.0,8.0,short,,bias_short_sweep,False,False,C,-5
NQ=F,long,2025-11-20T15:06:00-05:00,2025-11-20T15:10:00-05:00,24328.75,24286.5,24286.5,24455.5,0.7868214160971552,33.24320483010481,1.3893027796331503,-33.24320483010481,-1.3893027796331503,-1.0,8.0,long,,bias_long_bos,False,False,C,-5
NQ=F,short,2025-11-20T15:07:00-05:00,2025-11-20T15:21:00-05:00,24303.0,24345.25,24345.25,24176.25,0.7767121708526857,32.81608921852597,1.3907748014648393,-32.816089218525974,-1.3907748014648396,-1.0000000000000002,8.0,short,,bias_short_bos,False,False,C,-5
NQ=F,short,2025-11-20T15:16:00-05:00,2025-11-20T15:18:00-05:00,24311.5,24323.5,24323.5,24275.5,0.7656420695754937,9.187704834905924,0.3948748534644098,-9.187704834905926,-0.3948748534644099,-1.0000000000000002,8.0,short,,bias_short_sweep,True,False,C,-5
NQ=F,short,2025-11-20T15:24:00-05:00,2025-11-20T18:02:00-05:00,24270.25,24062.5,24339.5,24062.5,0.6693287197041649,46.35101383951341,2.0,139.05304151854025,6.000000000000001,3.0000000000000004,7.009458483754513,short,,bias_short_bos,True,True,C,-5
NQ=F,short,2025-11-20T15:41:00-05:00,2025-11-20T19:43:00-05:00,24153.25,24203.5,24203.5,24002.5,0.8136722746609127,40.88703180171086,1.6643722894434494,-40.88703180171087,-1.6643722894434498,-1.0000000000000002,8.0,short,,bias_short_bos,True,False,C,-5
NQ=F,short,2025-11-21T05:03:00-05:00,2025-11-21T05:34:00-05:00,23955.75,24014.25,24014.25,23780.25,0.8067263021838181,47.19348867775336,1.9536019536019533,-47.19348867775336,-1.9536019536019533,-1.0,8.0,short,,bias_short_bos,False,False,C,-5
NQ=F,long,2025-11-21T07:33:00-05:00,2025-11-21T07:37:00-05:00,24097.0,24168.25,24073.25,24168.25,0.7863296553146855,18.67532931372378,0.7884798937627091,56.02598794117134,2.365439681288127,3.0,8.0,long,,bias_long_sweep,True,True,C,-5
NQ=F,long,2025-11-21T07:35:00-05:00,2025-11-21T09:54:00-05:00,24143.25,24294.75,24092.75,24294.75,0.8033878457808019,40.5710862119305,1.673345552069419,121.71325863579149,5.020036656208257,3.0,8.0,long,,bias_long_bos,True,True,C,-5
NQ=F,long,2025-11-21T07:36:00-05:00,2025-11-21T09:46:00-05:00,24161.0,24103.25,24103.25,24334.25,0.8430983683098249,48.68893076989239,1.912172509416001,-48.68893076989239,-1.912172509416001,-1.0,8.0,long,,bias_long_bos,True,False,C,-5
NQ=F,long,2025-11-21T07:44:00-05:00,2025-11-21T09:46:00-05:00,24176.5,24119.25,24119.25,24348.25,0.8264466829596733,47.314072599441296,1.8944015883192358,-47.314072599441296,-1.8944015883192358,-1.0,8.0,long,,bias_long_bos,True,False,C,-5
NQ=F,short,2025-11-21T09:32:00-05:00,2025-11-21T09:33:00-05:00,24245.5,24178.75,24267.75,24178.75,0.8084830442671428,17.988747734943924,0.7341568538491678,53.966243204831784,2.2024705615475035,3.0000000000000004,8.0,short,,bias_short_sweep,True,True,C,-5
NQ=F,short,2025-11-21T09:34:00-05:00,2025-11-21T09:36:00-05:00,24227.75,24248.0,24248.0,24167.0,0.8268950106971412,16.74462396661711,0.6686547450753785,-16.74462396661711,-0.6686547450753785,-1.0,8.0,short,,bias_short_sweep,True,False,C,-5
NQ=F,long,2025-11-21T09:36:00-05:00,2025-11-21T09:39:00-05:00,24252.75,24177.5,24177.5,24478.5,0.6611245383283962,49.74962150921182,2.0,-49.74962150921181,-1.9999999999999998,-0.9999999999999999,6.445913621262458,long,,bias_long_bos,False,False,C,-5
NQ=F,short,2025-11-21T09:39:00-05:00,2025-11-21T09:42:00-05:00,24175.75,24260.5,24260.5,23921.5,0.5752758593395585,48.75462907902758,2.0,-48.75462907902758,-2.0,-1.0,5.705191740412979,short,,bias_short_bos,False,False,C,-5
NQ=F,long,2025-11-21T09:41:00-05:00,2025-11-21T09:45:00-05:00,24249.25,24153.0,24153.0,24538.0,0.4964107688046445,47.77953649744703,2.0,-47.77953649744703,-2.0,-1.0,5.038805194805195,long,,bias_long_bos,False,False,C,-5
NQ=F,short,2025-11-21T09:45:00-05:00,2025-11-21T09:48:00-05:00,24146.25,24216.25,24216.25,23936.25,0.6689135109642584,46.82394576749809,2.0,-46.82394576749809,-2.0,-1.0,6.898928571428571,short,,bias_short_bos,False,False,C,-5
NQ=F,short,2025-11-21T09:46:00-05:00,2025-11-21T09:48:00-05:00,24111.75,24210.5,24210.5,23815.5,0.46468320862934814,45.88746685214813,2.0,-45.88746685214813,-2.0,-1.0,4.883392405063291,short,,bias_short_bos,False,False,C,-5
NQ=F,short,2025-11-21T09:47:00-05:00,2025-11-21T09:48:00-05:00,24143.25,24152.25,24152.25,24116.25,0.7450482849675196,6.7054345647076765,0.29821999937870836,-6.7054345647076765,-0.29821999937870836,-1.0,8.0,short,,bias_short_sweep,False,False,C,-5
NQ=F,short,2025-11-21T09:49:00-05:00,2025-11-21T09:50:00-05:00,24194.5,24224.0,24224.0,24106.0,0.7412529099392179,21.866960843206925,0.975428299820207,-21.86696084320693,-0.9754282998202071,-1.0000000000000002,8.0,short,,bias_short_sweep,False,False,C,-5
NQ=F,long,2025-11-21T09:52:00-05:00,2025-11-21T09:56:00-05:00,24238.25,24177.75,24177.75,24419.75,0.7326976098843254,44.328205398001685,1.9968438315472445,-44.328205398001685,-1.9968438315472445,-1.0,8.0,long,,bias_long_bos,False,False,A+,8
